"","media","sd"
"1",0.457821692284446,0.0065621449003939
"2",0.215834497895269,0.00743940236241347
"3",0.0946673653963512,0.0088722939754163
"4",-0.176869681957282,0.00652229689989746
"5",-0.591453873618785,0.0121583604493237
